date,Uriah,Veylan,Sofi,Neve,Riella,Dash,Dario,Eleanor,Bodhi,Mary,Erin
09-15-15,52,60,66,58,0,63,56,49,64,55,0
09-15-25,52,60,66,58,0,64,57,47,63,55,0
09-15-35,53,60,67,58,0,64,57,49,63,55,39
09-15-45,52,60,66,58,0,64,55,48,63,55,35
09-15-55,52,60,67,58,0,64,56,48,63,55,39
09-16-05,51,60,66,58,0,64,56,48,63,55,39
09-16-15,52,60,66,58,0,64,57,48,63,55,32
09-16-25,51,60,66,58,0,63,55,45,63,56,33
09-16-35,54,60,66,58,0,63,56,48,62,56,33
09-16-45,52,60,67,58,0,64,57,48,62,56,0
09-16-55,52,60,67,58,0,64,57,46,63,55,39
09-17-05,53,60,66,58,0,64,57,47,62,55,32
09-17-15,52,60,66,58,0,64,56,48,63,55,40
09-17-25,51,60,66,57,0,64,55,49,63,55,38
09-17-35,53,60,66,58,0,64,57,48,63,55,34
09-17-45,53,60,67,58,0,63,55,37,63,55,34
09-17-55,51,60,67,58,0,64,57,0,62,55,33
09-18-05,48,60,67,58,0,64,56,0,63,55,0
09-18-15,41,60,66,58,0,64,57,0,63,55,33
09-18-25,40,60,66,58,0,64,57,0,63,55,43
09-18-35,36,60,67,58,0,64,56,0,64,55,44
09-18-45,37,60,66,58,0,64,56,0,63,55,38
09-18-55,34,61,66,58,0,63,57,0,62,55,39
09-19-05,32,60,66,58,0,64,57,0,63,53,34
09-19-15,39,60,66,58,0,63,56,0,62,55,38
09-19-25,41,60,67,58,0,63,57,0,63,54,35
09-19-35,38,61,66,58,0,64,56,0,64,55,32
09-19-45,35,60,66,58,0,63,57,0,63,55,35
09-19-55,38,59,66,59,0,64,55,0,64,56,0
09-20-05,39,57,66,57,0,64,56,0,64,55,0
09-20-15,0,56,66,56,0,64,57,0,64,56,35
09-20-25,0,57,66,56,0,64,57,0,64,54,36
09-20-35,0,61,68,56,0,64,57,0,63,56,33
09-20-45,0,60,66,57,0,64,53,0,63,55,35
09-20-55,0,58,66,56,0,63,55,0,63,54,34
09-21-05,0,59,66,57,0,64,56,0,63,54,37
09-21-15,0,60,66,58,0,63,56,0,64,54,38
09-21-25,0,59,66,57,0,64,57,0,64,55,34
09-21-35,0,60,67,56,0,63,55,0,62,54,34
09-21-45,0,59,65,57,0,64,60,0,62,55,35
09-21-55,0,57,65,58,0,64,40,0,62,55,39
09-22-05,0,60,67,56,0,64,38,0,57,55,34
09-22-15,32,59,66,56,0,63,0,0,56,54,35
09-22-25,33,60,66,57,0,63,37,0,56,56,40
09-22-35,36,60,67,57,0,64,42,0,56,56,38
09-22-45,39,60,66,57,0,63,34,0,57,55,39
09-22-55,34,60,66,57,0,63,33,0,58,56,42
09-23-05,34,59,67,57,0,64,32,0,58,54,39
09-23-15,38,60,67,57,0,64,34,0,59,56,33
09-23-25,38,59,67,56,0,64,36,0,60,56,33
09-23-35,34,58,66,55,0,64,34,0,59,56,0
09-23-45,39,56,67,49,0,63,38,0,60,55,0
09-23-55,43,56,67,55,0,64,33,0,60,54,32
09-24-05,40,57,68,44,0,64,34,0,61,54,34
09-24-15,35,57,67,48,0,64,34,0,60,55,33
09-24-25,0,57,68,42,0,64,0,0,60,55,36
09-24-35,0,57,67,0,0,63,0,0,60,58,32
09-24-45,33,56,67,0,0,63,32,0,57,57,32
09-24-55,32,55,67,0,0,64,32,0,61,57,32
09-25-05,0,59,66,0,0,64,32,0,50,57,33
09-25-15,0,62,66,0,0,63,0,0,33,57,33
09-25-25,0,61,66,0,0,64,35,0,38,58,33
09-25-35,0,61,66,0,0,63,33,0,36,57,0
09-25-45,33,61,66,0,0,63,37,0,35,57,32
09-25-55,33,61,66,0,0,63,34,0,33,58,32
09-26-05,33,61,66,0,0,64,36,0,32,58,33
09-26-15,33,61,66,0,0,64,39,0,53,59,34
09-26-25,33,61,66,0,0,64,33,0,33,58,34
09-26-35,32,61,66,0,0,64,33,0,35,57,32
09-26-45,0,61,66,0,0,64,32,0,32,57,33
09-26-55,0,61,66,0,0,63,0,0,32,34,0
09-27-05,0,61,66,0,0,63,38,0,0,35,0
09-27-15,32,62,66,0,0,63,33,0,33,36,0
09-27-25,33,61,66,0,0,63,32,0,32,37,0
09-27-35,33,61,66,0,0,64,33,0,0,37,32
09-27-45,33,61,66,0,0,63,32,0,32,37,33
09-27-55,0,61,66,0,0,64,32,0,33,32,33
09-28-05,32,60,66,0,0,63,0,0,36,34,33
09-28-15,0,61,66,0,0,64,34,0,35,33,33
09-28-25,0,62,66,0,0,63,35,0,32,32,33
09-28-35,0,61,65,0,0,64,33,0,33,32,34
09-28-45,0,62,66,0,0,62,36,0,33,33,33
09-28-55,0,62,66,0,0,62,37,0,36,48,33
09-29-05,0,62,66,0,0,62,0,0,36,41,35
09-29-15,0,61,65,0,0,62,0,0,35,49,33
09-29-25,0,62,66,0,0,63,0,0,34,50,33
09-29-35,0,62,66,0,0,63,0,0,55,44,32
09-29-45,0,62,66,0,0,63,32,0,57,47,0
09-29-55,0,60,66,0,0,63,0,0,41,48,0
09-30-05,0,60,66,0,0,63,0,0,42,46,0
09-30-15,0,60,66,0,0,63,0,0,35,40,0
09-30-25,0,60,66,0,0,63,0,0,33,33,32
09-30-35,0,60,66,0,0,63,0,0,35,0,0
09-30-45,0,41,49,0,0,50,0,0,34,35,32
09-30-55,33,35,40,0,0,37,0,0,36,33,0
09-31-05,0,33,40,0,0,38,0,0,32,0,0
09-31-15,0,35,37,0,0,33,0,0,0,0,0
09-31-25,0,33,33,0,0,33,0,0,32,32,0
09-31-35,0,33,33,0,0,33,0,0,32,0,0
09-31-45,32,33,36,0,0,35,0,0,33,33,0
09-31-55,0,32,34,0,0,35,33,0,0,33,0
09-32-05,32,32,40,0,0,41,0,0,32,32,0
09-32-15,0,33,39,0,0,41,0,0,0,33,0
09-32-25,0,34,36,0,0,37,32,0,0,34,0
09-32-35,33,34,36,0,0,35,33,0,33,34,0
09-32-45,33,0,0,0,0,0,0,0,0,0,0
09-32-55,33,0,32,0,0,34,0,0,32,0,0
09-33-05,0,0,40,0,0,33,32,0,36,35,0
09-33-15,0,32,41,0,0,33,32,0,0,34,0
09-33-25,0,32,35,0,0,34,33,0,33,36,0
09-33-35,0,0,33,0,0,32,0,0,0,36,0
09-33-45,0,32,34,0,0,33,0,0,0,36,32
09-33-55,0,0,34,0,0,0,32,0,32,36,0
09-34-05,0,0,33,0,0,33,0,0,0,36,0
09-34-15,0,43,45,0,0,49,0,0,0,32,35
09-34-25,33,0,32,0,0,32,35,0,0,38,36
09-34-35,34,0,0,0,0,0,0,0,33,0,0
09-34-45,0,0,36,0,0,34,34,0,0,0,34
09-34-55,0,32,36,0,0,35,0,0,0,40,32
09-35-05,0,38,37,0,0,37,0,0,0,32,35
09-35-15,0,0,48,0,0,47,0,0,32,32,35
09-35-25,0,35,43,0,0,44,0,0,0,0,40
09-35-35,0,34,42,0,0,50,0,0,0,0,37
09-35-45,0,0,34,0,0,33,38,0,34,37,33
09-35-55,0,0,37,0,0,36,0,0,32,32,34
09-36-05,0,0,38,0,0,36,0,0,35,32,33
09-36-15,0,0,37,0,0,38,0,0,35,0,32
09-36-25,0,0,32,0,0,33,34,0,35,0,33
09-36-35,0,0,33,0,0,33,33,0,35,43,35
09-36-45,0,0,34,0,0,35,35,0,34,33,0
09-36-55,0,33,33,0,0,33,34,0,32,33,0
09-37-05,0,0,33,0,0,35,33,0,39,34,32
09-37-15,0,0,33,0,0,34,34,0,0,33,0
09-37-25,0,0,0,0,0,32,34,0,32,0,0
09-37-35,0,36,0,0,0,0,32,0,0,0,0
09-37-45,0,39,0,0,0,0,33,0,0,32,0
09-37-55,0,35,0,0,0,0,33,0,32,0,0
09-38-15,0,36,0,0,0,0,33,0,0,0,0
09-38-25,0,37,0,0,0,0,36,0,0,0,0
09-38-35,0,33,0,0,0,0,36,0,0,0,0
09-38-45,0,34,0,0,0,33,34,0,38,0,0
09-38-55,0,39,0,0,0,0,33,0,0,0,0
09-39-05,35,42,0,0,0,0,36,0,33,0,0
09-39-15,42,43,32,0,0,0,35,0,0,0,0
09-39-25,36,36,0,0,0,0,33,0,33,0,32
09-39-35,0,35,0,0,0,0,0,0,0,0,0
09-39-45,43,41,0,0,0,0,0,0,0,0,32
09-39-55,40,36,0,0,0,0,0,0,0,0,0
09-40-05,32,35,0,0,0,0,34,0,0,0,32
09-40-15,0,33,0,0,0,0,35,0,33,0,33
09-40-25,32,33,0,0,0,0,40,0,33,32,32
09-40-35,32,33,33,0,0,0,32,0,32,33,33
09-40-45,0,0,0,0,0,0,0,0,32,0,33
09-41-05,0,33,32,0,0,0,40,0,32,32,0
09-41-15,0,33,32,0,0,0,45,0,0,33,34
09-41-25,33,45,32,0,0,0,36,0,0,0,0
09-41-35,32,50,0,0,0,0,34,0,0,0,0
09-41-45,0,41,0,0,0,0,35,0,0,0,0
09-41-55,33,47,0,0,0,0,34,0,0,0,0
09-42-05,0,44,0,0,0,0,0,0,0,0,0
09-42-15,0,44,0,0,0,0,0,0,0,0,0
09-42-25,0,39,0,0,0,0,36,0,0,0,0
09-42-35,32,41,0,0,0,0,35,0,33,0,0
09-42-45,33,38,0,0,0,0,34,0,0,0,0
09-42-55,0,36,32,0,0,34,34,0,36,41,33
09-43-05,43,0,0,0,0,33,54,0,47,38,0
09-43-15,34,0,33,0,0,32,41,0,38,37,35
09-43-25,34,0,41,0,0,0,40,0,33,39,0
09-43-35,34,0,40,0,0,0,32,0,34,32,0
09-43-45,0,0,41,0,0,0,40,0,0,0,0
09-43-55,0,0,34,0,0,32,41,0,0,0,33
09-44-05,0,0,32,0,0,0,40,0,0,0,33
09-44-15,0,0,33,0,0,33,44,0,32,33,35
09-44-25,0,0,33,0,0,0,48,0,32,0,0
09-44-35,0,0,33,0,0,0,44,0,0,0,0
09-44-45,0,0,35,0,0,0,0,0,33,0,0
09-44-55,39,35,34,0,0,33,40,0,45,34,33
09-45-05,0,0,34,0,0,0,32,0,0,45,0
09-45-15,36,0,33,0,0,0,0,0,37,41,0
09-45-25,0,0,32,0,0,0,0,0,0,41,0
09-45-35,0,0,0,0,0,0,0,0,32,46,0
09-45-45,0,0,33,0,0,0,32,0,0,48,0
09-45-55,0,0,0,0,0,0,35,0,0,42,0
09-46-05,0,0,32,0,0,0,34,0,0,45,0
09-46-15,0,0,33,0,0,0,33,0,0,39,0
09-46-25,0,0,32,0,0,32,32,0,0,41,33
09-46-35,0,0,32,0,0,32,32,0,0,40,32
09-46-45,0,0,33,0,0,32,34,0,0,42,0
09-46-55,0,0,33,0,0,0,0,0,0,41,0
09-47-05,0,32,32,0,0,32,32,0,35,39,37
09-47-15,0,0,33,0,0,32,34,0,33,45,32
09-47-25,0,0,0,0,0,0,32,0,35,44,0
09-47-35,0,0,32,0,0,0,34,0,36,48,0
09-47-45,0,0,33,0,0,0,0,0,35,41,0
09-47-55,0,0,0,0,0,0,0,0,37,35,0
09-48-05,0,0,32,0,0,0,0,0,0,40,0
09-48-15,0,0,32,0,0,0,0,0,0,37,0
09-48-25,0,0,32,0,0,0,0,0,0,37,0
09-48-35,0,0,0,0,0,0,0,0,33,36,0
09-48-45,0,0,0,0,0,0,0,0,0,33,0
09-48-55,0,0,33,0,0,32,0,0,35,33,0
09-49-05,0,0,33,0,0,32,0,0,32,35,0
09-49-15,0,0,33,0,0,0,0,0,33,33,0
09-49-25,0,0,33,0,0,33,0,0,33,33,0
09-49-35,0,0,32,0,0,0,0,0,33,33,0
09-49-45,0,0,33,0,0,0,0,0,32,33,0
09-49-55,0,0,32,0,0,0,0,0,0,33,0
09-50-05,0,32,32,0,0,0,0,0,0,34,0
09-50-15,0,0,32,0,0,32,0,0,34,33,0
09-50-25,0,0,32,0,0,0,0,0,33,35,0
09-50-35,0,0,33,0,0,0,0,0,0,36,0
09-50-45,0,0,0,0,0,0,0,0,33,33,0
09-50-55,0,0,32,0,0,0,0,0,0,34,0
09-51-05,0,0,0,0,0,0,0,0,0,43,34
09-51-15,0,0,0,0,0,0,0,0,35,43,0
09-51-25,0,0,33,0,0,0,0,0,0,44,0
09-51-35,0,0,32,0,0,0,0,0,0,41,0
09-51-45,0,0,32,0,0,32,0,0,33,42,0
09-51-55,0,0,32,0,0,0,0,0,32,41,0
09-52-05,0,0,32,0,0,0,0,0,32,40,34
09-52-15,0,0,33,0,0,33,0,0,33,43,34
09-52-25,0,0,32,0,0,33,0,0,32,44,36
09-52-35,0,0,0,0,0,33,0,0,32,44,36
09-52-45,0,0,0,0,0,0,0,0,32,44,34
09-52-55,0,0,32,0,0,0,0,0,0,45,34
09-53-05,0,0,34,0,0,32,0,0,32,45,35
09-53-15,0,0,34,0,0,0,0,0,33,45,36
09-53-25,0,0,32,0,0,0,0,0,0,33,0
09-53-35,0,0,0,0,0,0,41,0,0,36,0
09-53-45,0,0,0,0,0,0,33,0,32,32,33
09-53-55,0,0,0,0,0,32,35,0,34,34,0
09-54-05,0,0,0,0,0,0,33,0,0,35,36
09-54-15,0,0,0,0,0,0,32,0,0,33,33
09-54-25,0,0,0,0,0,32,32,0,34,0,33
09-54-35,0,0,0,0,0,0,0,0,32,0,32
09-54-45,0,0,0,0,0,0,0,0,33,32,33
09-54-55,0,0,0,0,0,0,0,0,0,34,0
09-55-05,0,0,0,0,0,0,0,0,33,0,0
09-55-15,0,0,0,0,0,0,0,0,32,33,0
09-55-25,0,0,0,0,0,0,0,0,0,34,0
09-55-35,0,0,0,0,0,32,0,0,0,33,0
09-55-45,0,0,0,0,0,0,0,0,0,34,0
09-55-55,0,0,0,0,0,0,0,0,0,36,0
09-56-05,0,0,0,0,0,0,32,0,0,0,0
09-56-15,0,0,0,0,0,0,0,0,0,32,32
09-56-25,0,0,0,0,0,0,0,0,0,33,0
09-56-35,0,0,0,0,0,0,0,0,0,35,0
09-56-45,0,0,0,0,0,0,0,0,0,36,0
09-56-55,0,0,0,0,0,0,0,0,0,33,0
09-57-05,0,0,0,0,0,0,0,0,32,34,0
09-57-15,0,0,0,0,0,37,0,0,34,34,32
09-57-25,0,0,0,0,0,0,0,0,34,33,0
09-57-35,0,0,0,0,0,0,0,0,0,34,35
09-57-45,0,0,0,0,0,0,0,0,33,33,0
09-57-55,0,0,0,0,0,32,0,0,34,34,0
09-58-05,0,0,0,0,0,32,32,0,0,33,0
09-58-15,0,0,0,0,0,0,0,0,0,34,0
09-58-25,0,0,0,0,0,0,0,0,0,36,32
09-58-35,0,0,0,0,0,0,0,0,0,34,32
09-58-45,0,0,0,0,0,0,0,0,0,34,0
09-58-55,0,0,0,0,0,0,0,0,32,34,0
09-59-05,0,0,0,0,0,32,0,0,32,34,0
09-59-15,0,0,0,0,0,0,0,0,33,33,33
09-59-25,0,0,0,0,0,33,0,0,33,34,33
09-59-35,0,0,0,0,0,0,32,0,0,0,0
09-59-55,0,0,0,0,0,0,0,0,0,0,32
10-00-35,0,0,0,0,0,0,0,0,35,0,0
10-00-45,0,0,0,0,0,0,0,0,33,33,0
10-00-55,0,0,0,0,0,0,0,0,0,33,0
10-01-05,0,0,0,0,0,0,0,0,34,32,0
10-01-15,0,0,0,0,0,0,0,0,32,32,0
10-01-25,0,0,0,0,0,0,0,0,32,0,0
10-01-45,0,0,0,0,0,0,32,0,0,32,0
10-01-55,0,0,0,0,0,0,32,0,0,32,0
10-02-05,0,0,0,0,0,0,33,0,32,34,0
10-02-15,0,0,0,0,0,0,0,0,0,32,0
10-02-25,0,0,0,0,0,0,0,0,35,33,34
10-02-35,0,0,0,0,0,0,0,0,0,33,0
10-02-45,0,0,0,0,0,32,0,0,33,0,0
10-02-55,0,0,0,0,0,0,0,0,33,34,32
10-03-05,0,0,0,0,0,46,0,0,0,43,32
10-03-15,0,0,0,0,0,0,0,0,0,45,0
10-03-25,0,0,0,0,0,0,0,0,0,42,32
10-03-35,0,0,0,0,0,36,33,0,44,34,0
10-03-45,0,0,0,0,0,33,0,0,32,37,0
10-03-55,0,0,0,0,0,0,33,0,32,36,0
10-04-05,0,0,0,0,0,32,0,0,33,35,0
10-04-15,0,0,0,0,0,33,35,0,32,32,33
10-04-25,0,0,0,0,0,33,34,0,33,0,0
10-04-45,0,0,0,0,0,0,0,0,0,0,0
10-04-55,0,34,0,0,0,0,0,0,0,0,0
10-05-15,0,47,0,0,0,0,0,0,0,0,0
10-05-45,0,32,0,0,0,0,0,0,0,0,0
10-05-55,0,39,0,0,0,0,0,0,0,0,0
10-06-05,0,34,0,0,0,0,0,0,0,0,0
10-06-15,0,33,0,0,0,0,0,0,0,0,0
10-06-25,0,33,0,0,0,0,0,0,0,0,0
10-06-35,0,33,0,0,0,0,0,0,0,0,0
10-06-45,0,37,0,0,0,0,0,0,0,0,0
10-06-55,0,39,0,0,0,0,0,0,0,0,0
10-07-05,0,35,0,0,0,0,0,0,0,0,0
10-07-15,0,38,0,0,0,0,0,0,0,0,0
10-07-25,0,33,0,0,0,0,0,0,0,0,0
10-09-15,0,0,0,0,0,32,0,0,0,0,0
10-09-25,0,0,0,0,0,32,0,0,34,0,0
10-09-35,0,0,0,0,0,34,0,0,34,36,32
10-09-45,0,0,0,0,0,32,0,0,32,32,32
10-09-55,0,0,0,0,0,32,0,0,32,32,32
10-10-05,0,0,0,0,0,33,0,0,32,0,33
10-10-15,0,0,0,0,0,0,0,0,0,0,32
10-10-25,0,0,0,0,0,0,0,0,32,32,0
10-10-55,0,0,0,0,0,32,0,0,0,38,33
10-11-05,0,0,0,0,0,0,0,0,0,50,0
10-11-15,0,0,0,0,0,0,32,0,0,43,0
10-11-25,0,0,0,0,0,0,0,0,32,0,0
10-11-35,0,0,0,0,0,0,0,0,0,0,34
10-11-45,0,0,0,0,0,0,33,0,32,34,37
10-11-55,0,0,0,0,0,32,33,0,32,34,0
10-12-05,0,0,0,0,0,33,32,0,37,32,0
10-12-15,0,32,0,0,0,33,33,0,36,0,0
10-12-25,0,0,0,0,0,0,0,0,35,34,0
10-12-35,0,0,0,0,0,32,33,0,33,32,0
10-12-45,0,0,0,0,0,0,32,0,0,33,35
10-12-55,0,0,0,0,0,0,0,0,0,0,35
10-13-05,0,0,0,0,0,0,0,0,0,0,37
10-13-35,0,0,0,0,0,0,0,0,0,0,34
10-14-25,0,0,0,0,0,0,0,0,0,0,33
10-15-25,0,0,0,0,0,0,34,0,0,32,0
10-15-35,0,0,0,0,0,0,39,0,0,45,0
10-16-15,0,0,0,0,0,32,0,0,0,0,0
10-17-35,0,0,0,0,0,32,0,0,0,0,0
10-21-05,0,0,0,0,0,0,0,0,0,0,33
10-21-15,0,0,0,0,0,0,0,0,0,0,34
10-22-25,0,0,0,0,0,0,0,0,0,0,36
10-22-45,0,0,0,0,0,33,32,0,35,0,0
10-22-55,0,0,0,0,0,32,0,0,32,0,0
10-23-05,0,32,0,0,0,32,32,0,0,0,0
10-23-25,0,0,0,0,0,0,0,0,32,0,0
10-24-35,0,32,0,0,0,32,0,0,0,32,0
10-24-45,0,0,0,0,0,0,0,0,0,33,0
10-25-05,0,0,0,0,0,0,0,0,32,0,0
10-25-15,0,32,0,0,0,0,0,0,0,0,0
10-25-25,0,33,0,0,0,0,0,0,0,32,0
10-25-35,0,33,0,0,0,0,0,0,0,32,0
10-25-45,0,32,0,0,0,0,0,0,0,32,0
10-25-55,0,0,0,0,0,0,0,0,0,32,0
10-26-05,0,0,0,0,0,0,34,0,0,0,0
10-26-15,0,0,0,0,0,0,34,0,0,0,0
10-26-25,0,0,0,0,0,0,36,0,0,0,0
10-26-35,0,0,0,0,0,0,32,0,0,0,0
10-26-45,0,0,0,0,0,0,37,0,0,0,0
10-26-55,0,0,0,0,0,0,32,0,0,0,0
10-27-05,0,32,0,0,0,0,34,0,0,0,0
10-27-15,0,0,0,0,0,0,35,0,32,0,0
10-27-35,0,0,0,0,0,0,33,0,0,0,0
10-27-55,0,0,0,0,0,0,0,0,0,34,0
10-28-15,0,0,0,0,0,0,0,0,32,0,0
10-28-25,0,0,0,0,0,0,35,0,0,33,0
10-28-35,0,33,0,0,0,32,32,0,0,0,0
10-28-45,0,0,0,0,0,0,36,0,32,0,0
10-28-55,0,0,0,0,0,0,33,0,0,0,0
10-29-05,0,0,0,0,0,0,35,0,0,0,0
10-29-15,0,0,0,0,0,0,32,0,0,0,0
10-29-35,0,0,0,0,0,0,32,0,0,0,0
10-29-45,0,0,0,0,0,0,0,0,33,0,0
10-30-05,0,0,0,0,0,0,36,0,0,0,0
10-30-15,0,0,0,0,0,0,32,0,32,0,0
10-30-25,0,0,0,0,0,0,33,0,0,0,0
10-30-35,0,0,0,0,0,0,35,0,0,0,0
10-30-55,0,0,0,0,0,0,33,0,0,0,0
10-31-05,0,0,0,0,0,0,33,0,0,0,0
10-31-25,0,32,0,0,0,0,0,0,0,0,0
10-31-35,0,0,0,0,0,0,33,0,0,0,0
10-31-45,0,35,0,0,0,32,34,0,0,0,0
10-31-55,0,0,0,0,0,0,42,0,0,0,0
10-32-05,0,0,0,0,0,0,37,0,0,0,0
10-32-15,0,0,0,0,0,32,33,0,32,0,0
10-32-25,0,0,0,0,0,0,32,0,0,0,0
10-32-35,0,0,0,0,0,33,34,0,37,0,0
10-32-45,0,0,0,0,0,0,35,0,0,0,0
10-32-55,0,0,0,0,0,32,33,0,32,0,0
10-33-05,0,0,0,0,0,0,35,0,32,0,0
10-33-25,0,0,0,0,0,0,32,0,0,0,0
10-33-35,0,0,0,0,0,0,32,0,0,0,0
10-33-55,0,0,0,0,0,0,32,0,0,0,0
10-34-05,0,0,0,0,0,0,33,0,0,0,0
10-34-15,0,0,0,0,0,0,32,0,0,0,0
10-35-05,0,0,0,0,0,0,32,0,0,0,0
10-35-15,0,0,0,0,0,0,33,0,0,0,0
10-35-35,0,0,0,0,0,0,32,0,0,0,0
10-35-45,0,0,0,0,0,0,32,0,0,0,0
10-35-55,0,0,0,0,0,0,35,0,0,0,0
10-36-15,0,0,0,0,0,0,32,0,0,0,0
10-36-35,0,0,0,0,0,0,33,0,0,0,0
10-36-45,0,0,0,0,0,0,32,0,0,0,0
10-36-55,0,0,0,0,0,0,38,0,0,0,0
10-37-05,0,0,0,0,0,0,32,0,0,0,0
10-37-25,0,0,0,0,0,0,32,0,0,0,0
10-37-55,0,0,0,0,0,0,33,0,0,0,0
10-38-05,0,0,0,0,0,0,35,0,0,0,0
10-38-15,0,0,0,0,0,33,33,0,0,0,0
10-38-25,0,0,0,0,0,35,33,0,0,0,0
10-38-35,0,0,0,0,0,32,32,0,0,0,0
10-38-45,0,0,0,0,0,33,0,0,0,0,0
10-38-55,0,0,0,0,0,34,34,0,0,0,0
